message_id,message,true_intent,split
3632,I need help with some transactions in my account that I dont recognize or remember purchasing. Im not sure if the name is just different or what. Should my card be put on hold while the issue gets figured out to be safe or is it ok?,card_payment_not_recognised,train
3633,I have a confusing payment appear on my statement and I don't recognise it!,card_payment_not_recognised,train
3634,My statement has a payment that I do not recall making,card_payment_not_recognised,train
3635,I think my card is being used by someone else to make purchases that I didn't authorize! I checked my account and see that there have been quite a few purchases over the last two days that I have no idea where they came from. We need to freeze my card now! And I need to find a way to get my money back.,card_payment_not_recognised,train
3636,"What is this card payment, I do not recognize it.",card_payment_not_recognised,train
3637,I didn't make a payment that shows in my app.,card_payment_not_recognised,train
3638,What do I do if I see a transaction on my card that I don't recall making?,card_payment_not_recognised,train
3639,There's a payment in the app that I didn't authorize.,card_payment_not_recognised,train
3640,I have a charge I did not make.,card_payment_not_recognised,train
3641,on my statement there is a payment that I don't recognise,card_payment_not_recognised,train
3642,I need to cancel my card.  There are a few charges from a couple days ago that I didn't make.  Can I get credit for these charges?,card_payment_not_recognised,train
3643,It is listed in my app that I made a payment which I did not actually make,card_payment_not_recognised,train
3644,i dont recognize a charge on my card,card_payment_not_recognised,train
3645,There are a couple of payments with my card shown in the app that I really didn't make myself. Why is it happened?,card_payment_not_recognised,train
3646,A payment that I didn't make appears in my app.,card_payment_not_recognised,train
3647,There is a card payment that I'm not recognizing.,card_payment_not_recognised,train
3648,I am interested in changing my personal details.,edit_personal_details,train
3649,I am here to change my adress.,edit_personal_details,train
3650,I'd like to make some changes to my personal information.,edit_personal_details,train
3651,I would like to change my name after marriage.,edit_personal_details,train
3652,I would like to change my adress,edit_personal_details,train
3653,My address is incorrect on my file.,edit_personal_details,train
3654,My address details have changed and I want to update them,edit_personal_details,train
3655,Where do I go to edit my personal details on my account?,edit_personal_details,train
3656,"I need to change my name, since i just got married",edit_personal_details,train
3657,I moved to a new city and need to change my address,edit_personal_details,train
3658,How can I change my address?,edit_personal_details,train
3659,My last name has changed and I need to update my account details.,edit_personal_details,train
3660,where can I change my address?,edit_personal_details,train
3661,How do I edit the personal details on my account?,edit_personal_details,train
3662,details need to be modified,edit_personal_details,train
3663,Am I able to modify my account details?,edit_personal_details,train
3664,How can I change my name because I just got married?,edit_personal_details,train
3665,Where can I find how to change my name?,edit_personal_details,train
3666,I just moved. How do I give you my new address?,edit_personal_details,train
3667,I need to change my address in the personal details.,edit_personal_details,train
3668,Why can't I edit my personal details?,edit_personal_details,train
3669,I need to change details about my personal account.,edit_personal_details,train
3670,I need to change my phone number.,edit_personal_details,train
3671,How can I change my name in my profile?,edit_personal_details,train
3672,I have a new phone number and need to edit my contact information.,edit_personal_details,train
3673,How do I go about changing my address?,edit_personal_details,train
3674,I need to change my personal details in my account.,edit_personal_details,train
3675,My billing address changed and I need to update my information.,edit_personal_details,train
3676,Tell me how to change my details.,edit_personal_details,train
3677,How do I change my account details?,edit_personal_details,train
3678,How do I change the details in my account?,edit_personal_details,train
3679,I would like to change my address.,edit_personal_details,train
3680,I just had a wedding and I want to take my spouses name.,edit_personal_details,train
3681,I got married and need to change my name.,edit_personal_details,train
3682,need my details changed,edit_personal_details,train
3683,I've just got married and want to change my name.,edit_personal_details,train
3684,How do I edit my details?,edit_personal_details,train
3685,I am looking to change my adress.,edit_personal_details,train
3686,I need to change my last name on my account because I just got married.,edit_personal_details,train
3687,after i got married i need to change my name,edit_personal_details,train
3688,Since I just got married I need to change my name.,edit_personal_details,train
3689,I want to change my account details.,edit_personal_details,train
3690,should i contact customer support if i can't edit details,edit_personal_details,train
3691,Need to report a change of address.,edit_personal_details,train
3692,"Changed details is essential, what steps do I take to do so?",edit_personal_details,train
3693,Please tell me how to edit my personal details.,edit_personal_details,train
3694,How would I change my details?,edit_personal_details,train
3695,How can I change my information?,edit_personal_details,train
3696,I need to add my new address now that I've moved.,edit_personal_details,train
3697,"I moved, can I edit my personal details?",edit_personal_details,train
3698,How do I change my details?,edit_personal_details,train
3699,"my identity hasn't been verified and i can't edit my details, what's next",edit_personal_details,train
3700,I need to change my home address.,edit_personal_details,train
3701,I would like to alter my personal details.,edit_personal_details,train
3702,Can I change my details because I moved?,edit_personal_details,train
3703,How to edit personal details?,edit_personal_details,train
3704,Please tell me where I can update my details since I moved.,edit_personal_details,train
3705,how to change name on account,edit_personal_details,train
3706,I need to update my demographics.,edit_personal_details,train
3707,"Change of location, need to change details",edit_personal_details,train
3708,How can I edit my personal details in the app?,edit_personal_details,train
3709,I would like to change my personal details.,edit_personal_details,train
3710,Can you walk me through how I can edit some of my personal information?,edit_personal_details,train
3711,How do I change my address ?,edit_personal_details,train
3712,Can I change my name?  I am not married.,edit_personal_details,train
3713,"Since I got married, I need to change my name.",edit_personal_details,train
